frequency,1k,10k,100k,1M,10M,100M,1G,10G,electric field,defect,x,Mg,tunability,loss
1000,1,0,0,0,0,0,0,0,3,0.6,0.6,0.4,0.0036662761,0.0007023614
1000,1,0,0,0,0,0,0,0,4,0.6,0.6,0.4,0.0065357222,0.0007003385
1000,1,0,0,0,0,0,0,0,5,0.6,0.6,0.4,0.0101921831,0.0006977609
1000,1,0,0,0,0,0,0,0,6,0.6,0.6,0.4,0.014604207,0.0006946507
1000,1,0,0,0,0,0,0,0,7,0.6,0.6,0.4,0.0197349988,0.0006910337
1000,1,0,0,0,0,0,0,0,8,0.6,0.6,0.4,0.0255432357,0.0006869392
1000,1,0,0,0,0,0,0,0,9,0.6,0.6,0.4,0.0319839374,0.0006823989
1000,1,0,0,0,0,0,0,0,10,0.6,0.6,0.4,0.0390093568,0.0006774463
1000,1,0,0,0,0,0,0,0,11,0.6,0.6,0.4,0.0465698612,0.0006721166
1000,1,0,0,0,0,0,0,0,12,0.6,0.6,0.4,0.0546147762,0.0006664453
1000,1,0,0,0,0,0,0,0,13,0.6,0.6,0.4,0.0630931692,0.0006604685
1000,1,0,0,0,0,0,0,0,14,0.6,0.6,0.4,0.0719545574,0.0006542217
1000,1,0,0,0,0,0,0,0,15,0.6,0.6,0.4,0.081149527,0.0006477397
1000,1,0,0,0,0,0,0,0,16,0.6,0.6,0.4,0.0906302582,0.0006410563
1000,1,0,0,0,0,0,0,0,17,0.6,0.6,0.4,0.1003509538,0.0006342037
1000,1,0,0,0,0,0,0,0,18,0.6,0.6,0.4,0.1102681754,0.0006272126
1000,1,0,0,0,0,0,0,0,19,0.6,0.6,0.4,0.1203410893,0.0006201118
1000,1,0,0,0,0,0,0,0,20,0.6,0.6,0.4,0.1305316335,0.000612928
1000,1,0,0,0,0,0,0,0,21,0.6,0.6,0.4,0.1408046111,0.0006056861
1000,1,0,0,0,0,0,0,0,22,0.6,0.6,0.4,0.151127723,0.0005984088
1000,1,0,0,0,0,0,0,0,23,0.6,0.6,0.4,0.1614715467,0.000591117
1000,1,0,0,0,0,0,0,0,24,0.6,0.6,0.4,0.1718094736,0.0005838293
1000,1,0,0,0,0,0,0,0,25,0.6,0.6,0.4,0.1821176117,0.0005765626
1000,1,0,0,0,0,0,0,0,26,0.6,0.6,0.4,0.192374663,0.0005693319
1000,1,0,0,0,0,0,0,0,27,0.6,0.6,0.4,0.2025617819,0.0005621505
1000,1,0,0,0,0,0,0,0,28,0.6,0.6,0.4,0.2126624224,0.0005550301
1000,1,0,0,0,0,0,0,0,29,0.6,0.6,0.4,0.2226621772,0.0005479808
1000,1,0,0,0,0,0,0,0,30,0.6,0.6,0.4,0.2325486148,0.0005410114
1000,1,0,0,0,0,0,0,0,0,0.6,0.7,0.4,0,0.0008332227
1000,1,0,0,0,0,0,0,0,1,0.6,0.7,0.4,0.0007330568,0.0008326119
1000,1,0,0,0,0,0,0,0,2,0.6,0.7,0.4,0.0030785426,0.0008306576
1000,1,0,0,0,0,0,0,0,3,0.6,0.7,0.4,0.0069930721,0.0008273959
1000,1,0,0,0,0,0,0,0,4,0.6,0.7,0.4,0.0124068583,0.0008228851
1000,1,0,0,0,0,0,0,0,5,0.6,0.7,0.4,0.0192271259,0.0008172022
1000,1,0,0,0,0,0,0,0,6,0.6,0.7,0.4,0.027342418,0.0008104404
1000,1,0,0,0,0,0,0,0,7,0.6,0.7,0.4,0.0366274195,0.0008027039
1000,1,0,0,0,0,0,0,0,8,0.6,0.7,0.4,0.0469479165,0.0007941046
1000,1,0,0,0,0,0,0,0,9,0.6,0.7,0.4,0.0581655499,0.0007847578
1000,1,0,0,0,0,0,0,0,10,0.6,0.7,0.4,0.0701420964,0.0007747786
1000,1,0,0,0,0,0,0,0,11,0.6,0.7,0.4,0.0827430967,0.0007642792
1000,1,0,0,0,0,0,0,0,12,0.6,0.7,0.4,0.0958407385,0.0007533659
1000,1,0,0,0,0,0,0,0,13,0.6,0.7,0.4,0.1093159802,0.000742138
1000,1,0,0,0,0,0,0,0,14,0.6,0.7,0.4,0.1230599589,0.0007306862
1000,1,0,0,0,0,0,0,0,15,0.6,0.7,0.4,0.1369747667,0.000719092
1000,1,0,0,0,0,0,0,0,16,0.6,0.7,0.4,0.1509737017,0.0007074278
1000,1,0,0,0,0,0,0,0,17,0.6,0.7,0.4,0.164981104,0.0006957565
1000,1,0,0,0,0,0,0,0,18,0.6,0.7,0.4,0.1789318839,0.0006841324
1000,1,0,0,0,0,0,0,0,19,0.6,0.7,0.4,0.1927708399,0.0006726014
1000,1,0,0,0,0,0,0,0,20,0.6,0.7,0.4,0.2064518447,0.0006612021
1000,1,0,0,0,0,0,0,0,21,0.6,0.7,0.4,0.2199369657,0.0006499659
1000,1,0,0,0,0,0,0,0,22,0.6,0.7,0.4,0.233195569,0.0006389186
1000,1,0,0,0,0,0,0,0,23,0.6,0.7,0.4,0.2462034437,0.0006280801
1000,1,0,0,0,0,0,0,0,24,0.6,0.7,0.4,0.2589419696,0.000617466
1000,1,0,0,0,0,0,0,0,25,0.6,0.7,0.4,0.2713973457,0.0006070879
1000,1,0,0,0,0,0,0,0,26,0.6,0.7,0.4,0.2835598868,0.0005969538
1000,1,0,0,0,0,0,0,0,27,0.6,0.7,0.4,0.2954233913,0.0005870689
1000,1,0,0,0,0,0,0,0,28,0.6,0.7,0.4,0.3069845812,0.0005774358
1000,1,0,0,0,0,0,0,0,29,0.6,0.7,0.4,0.3182426096,0.0005680553
1000,1,0,0,0,0,0,0,0,30,0.6,0.7,0.4,0.3291986316,0.0005589265
1000,1,0,0,0,0,0,0,0,0,0.6,0.8,0.4,0,0.0007655238
1000,1,0,0,0,0,0,0,0,1,0.6,0.8,0.4,0.0007597625,0.0007649422
1000,1,0,0,0,0,0,0,0,2,0.6,0.8,0.4,0.0032518947,0.0007630344
1000,1,0,0,0,0,0,0,0,3,0.6,0.8,0.4,0.007422117,0.000759842
1000,1,0,0,0,0,0,0,0,4,0.6,0.8,0.4,0.0131833584,0.0007554316
1000,1,0,0,0,0,0,0,0,5,0.6,0.8,0.4,0.0204208155,0.0007498912
1000,1,0,0,0,0,0,0,0,6,0.6,0.8,0.4,0.0289982123,0.000743325
1000,1,0,0,0,0,0,0,0,7,0.6,0.8,0.4,0.0387646167,0.0007358485
1000,1,0,0,0,0,0,0,0,8,0.6,0.8,0.4,0.0495612038,0.0007275835
1000,1,0,0,0,0,0,0,0,9,0.6,0.8,0.4,0.0612274557,0.0007186527
1000,1,0,0,0,0,0,0,0,10,0.6,0.8,0.4,0.0736064463,0.0007091762
1000,1,0,0,0,0,0,0,0,11,0.6,0.8,0.4,0.0865490203,0.0006992684
1000,1,0,0,0,0,0,0,0,12,0.6,0.8,0.4,0.0999168219,0.000689035
1000,1,0,0,0,0,0,0,0,13,0.6,0.8,0.4,0.1135842411,0.0006785722
1000,1,0,0,0,0,0,0,0,14,0.6,0.8,0.4,0.1274394186,0.0006679658
1000,1,0,0,0,0,0,0,0,15,0.6,0.8,0.4,0.1413844848,0.0006572905
1000,1,0,0,0,0,0,0,0,16,0.6,0.8,0.4,0.1553352181,0.0006466108
1000,1,0,0,0,0,0,0,0,17,0.6,0.8,0.4,0.1692202925,0.0006359814
1000,1,0,0,0,0,0,0,0,18,0.6,0.8,0.4,0.1829802636,0.0006254478
1000,1,0,0,0,0,0,0,0,19,0.6,0.8,0.4,0.1965664114,0.0006150473
1000,1,0,0,0,0,0,0,0,20,0.6,0.8,0.4,0.2099395318,0.0006048099
1000,1,0,0,0,0,0,0,0,21,0.6,0.8,0.4,0.223068742,0.0005947591
1000,1,0,0,0,0,0,0,0,22,0.6,0.8,0.4,0.2359303441,0.0005849132
1000,1,0,0,0,0,0,0,0,23,0.6,0.8,0.4,0.2485067744,0.0005752857
1000,1,0,0,0,0,0,0,0,24,0.6,0.8,0.4,0.2607856523,0.0005658859
1000,1,0,0,0,0,0,0,0,25,0.6,0.8,0.4,0.2727589344,0.00055672
1000,1,0,0,0,0,0,0,0,26,0.6,0.8,0.4,0.2844221718,0.0005477916
1000,1,0,0,0,0,0,0,0,27,0.6,0.8,0.4,0.2957738663,0.0005391015
1000,1,0,0,0,0,0,0,0,28,0.6,0.8,0.4,0.3068149173,0.0005306494
1000,1,0,0,0,0,0,0,0,29,0.6,0.8,0.4,0.3175481502,0.0005224328
1000,1,0,0,0,0,0,0,0,30,0.6,0.8,0.4,0.3279779175,0.0005144486
1000,1,0,0,0,0,0,0,0,0,0.6,0.9,0.4,0,0.000637516
1000,1,0,0,0,0,0,0,0,1,0.6,0.9,0.4,0.0005744175,0.0006371498
1000,1,0,0,0,0,0,0,0,2,0.6,0.9,0.4,0.0025378209,0.0006358981
1000,1,0,0,0,0,0,0,0,3,0.6,0.9,0.4,0.0058511419,0.0006337858
1000,1,0,0,0,0,0,0,0,4,0.6,0.9,0.4,0.0104513963,0.0006308531
1000,1,0,0,0,0,0,0,0,5,0.6,0.9,0.4,0.0162551126,0.0006271531
1000,1,0,0,0,0,0,0,0,6,0.6,0.9,0.4,0.0231626049,0.0006227495
1000,1,0,0,0,0,0,0,0,7,0.6,0.9,0.4,0.0310626724,0.0006177131
1000,1,0,0,0,0,0,0,0,8,0.6,0.9,0.4,0.0398373185,0.0006121191
1000,1,0,0,0,0,0,0,0,9,0.6,0.9,0.4,0.0493661464,0.0006060443
1000,1,0,0,0,0,0,0,0,10,0.6,0.9,0.4,0.0595301839,0.0005995645
1000,1,0,0,0,0,0,0,0,11,0.6,0.9,0.4,0.0702149908,0.0005927528
1000,1,0,0,0,0,0,0,0,12,0.6,0.9,0.4,0.0813130024,0.0005856776
1000,1,0,0,0,0,0,0,0,13,0.6,0.9,0.4,0.0927251344,0.0005784022
1000,1,0,0,0,0,0,0,0,14,0.6,0.9,0.4,0.1043617287,0.0005709837
1000,1,0,0,0,0,0,0,0,15,0.6,0.9,0.4,0.1161429484,0.000563473
1000,1,0,0,0,0,0,0,0,16,0.6,0.9,0.4,0.1279987385,0.0005559147
1000,1,0,0,0,0,0,0,0,17,0.6,0.9,0.4,0.1398684659,0.0005483475
1000,1,0,0,0,0,0,0,0,18,0.6,0.9,0.4,0.1517003404,0.0005408045
1000,1,0,0,0,0,0,0,0,19,0.6,0.9,0.4,0.1634506996,0.0005333135
1000,1,0,0,0,0,0,0,0,20,0.6,0.9,0.4,0.1750832258,0.0005258975
1000,1,0,0,0,0,0,0,0,21,0.6,0.9,0.4,0.186568144,0.0005185757
1000,1,0,0,0,0,0,0,0,22,0.6,0.9,0.4,0.1978814375,0.0005113633
1000,1,0,0,0,0,0,0,0,23,0.6,0.9,0.4,0.2090041038,0.0005042724
1000,1,0,0,0,0,0,0,0,24,0.6,0.9,0.4,0.2199214671,0.0004973124
1000,1,0,0,0,0,0,0,0,25,0.6,0.9,0.4,0.2306225531,0.0004904903
1000,1,0,0,0,0,0,0,0,26,0.6,0.9,0.4,0.2410995296,0.000483811
1000,1,0,0,0,0,0,0,0,27,0.6,0.9,0.4,0.2513472122,0.000477278
1000,1,0,0,0,0,0,0,0,28,0.6,0.9,0.4,0.2613626309,0.000470893
1000,1,0,0,0,0,0,0,0,29,0.6,0.9,0.4,0.2711446539,0.0004646568
1000,1,0,0,0,0,0,0,0,30,0.6,0.9,0.4,0.2806936633,0.0004585691
1000,1,0,0,0,0,0,0,0,0,0.8,0.3,0.4,0,0.0001466659
1000,1,0,0,0,0,0,0,0,1,0.8,0.3,0.4,5.06685288537145E-06,0.0001466652
1000,1,0,0,0,0,0,0,0,2,0.8,0.3,0.4,2.57955023443834E-05,0.0001466621
1000,1,0,0,0,0,0,0,0,3,0.8,0.3,0.4,6.21510652966117E-05,0.0001466568
1000,1,0,0,0,0,0,0,0,4,0.8,0.3,0.4,0.0001140973,0.0001466492
1000,1,0,0,0,0,0,0,0,5,0.8,0.3,0.4,0.0001815967,0.0001466393
1000,1,0,0,0,0,0,0,0,6,0.8,0.3,0.4,0.0002646104,0.0001466271
1000,1,0,0,0,0,0,0,0,7,0.8,0.3,0.4,0.0003630978,0.0001466127
1000,1,0,0,0,0,0,0,0,8,0.8,0.3,0.4,0.0004770173,0.0001465959
1000,1,0,0,0,0,0,0,0,9,0.8,0.3,0.4,0.0006063257,0.000146577
1000,1,0,0,0,0,0,0,0,10,0.8,0.3,0.4,0.0007509782,0.0001465558
1000,1,0,0,0,0,0,0,0,11,0.8,0.3,0.4,0.0009109286,0.0001465323
1000,1,0,0,0,0,0,0,0,12,0.8,0.3,0.4,0.0010861293,0.0001465066
1000,1,0,0,0,0,0,0,0,13,0.8,0.3,0.4,0.0012765311,0.0001464787
1000,1,0,0,0,0,0,0,0,14,0.8,0.3,0.4,0.0014820833,0.0001464485
1000,1,0,0,0,0,0,0,0,15,0.8,0.3,0.4,0.0017027336,0.0001464162
1000,1,0,0,0,0,0,0,0,16,0.8,0.3,0.4,0.0019384284,0.0001463816
1000,1,0,0,0,0,0,0,0,17,0.8,0.3,0.4,0.0021891121,0.0001463448
1000,1,0,0,0,0,0,0,0,18,0.8,0.3,0.4,0.0024547282,0.0001463059
1000,1,0,0,0,0,0,0,0,19,0.8,0.3,0.4,0.002735218,0.0001462647
1000,1,0,0,0,0,0,0,0,20,0.8,0.3,0.4,0.0030305218,0.0001462214
1000,1,0,0,0,0,0,0,0,21,0.8,0.3,0.4,0.0033405781,0.000146176
1000,1,0,0,0,0,0,0,0,22,0.8,0.3,0.4,0.0036653238,0.0001461283
1000,1,0,0,0,0,0,0,0,23,0.8,0.3,0.4,0.0040046944,0.0001460785
1000,1,0,0,0,0,0,0,0,24,0.8,0.3,0.4,0.0043586239,0.0001460266
1000,1,0,0,0,0,0,0,0,25,0.8,0.3,0.4,0.0047270446,0.0001459726
1000,1,0,0,0,0,0,0,0,26,0.8,0.3,0.4,0.0051098876,0.0001459165
1000,1,0,0,0,0,0,0,0,27,0.8,0.3,0.4,0.0055070822,0.0001458582
1000,1,0,0,0,0,0,0,0,28,0.8,0.3,0.4,0.0059185563,0.0001457978
1000,1,0,0,0,0,0,0,0,29,0.8,0.3,0.4,0.0063442365,0.0001457354
1000,1,0,0,0,0,0,0,0,30,0.8,0.3,0.4,0.0067840476,0.0001456709
1000,1,0,0,0,0,0,0,0,0,0.8,0.4,0.4,0,0.0002437976
1000,1,0,0,0,0,0,0,0,1,0.8,0.4,0.4,1.8640557690186E-05,0.0002437931
1000,1,0,0,0,0,0,0,0,2,0.8,0.4,0.4,8.54341471508979E-05,0.0002437768
1000,1,0,0,0,0,0,0,0,3,0.8,0.4,0.4,0.0002002861,0.0002437488
1000,1,0,0,0,0,0,0,0,4,0.8,0.4,0.4,0.0003630806,0.0002437091
1000,1,0,0,0,0,0,0,0,5,0.8,0.4,0.4,0.0005736802,0.0002436578
1000,1,0,0,0,0,0,0,0,6,0.8,0.4,0.4,0.0008319269,0.0002435948
1000,1,0,0,0,0,0,0,0,7,0.8,0.4,0.4,0.0011376412,0.0002435203
1000,1,0,0,0,0,0,0,0,8,0.8,0.4,0.4,0.0014906233,0.0002434342
1000,1,0,0,0,0,0,0,0,9,0.8,0.4,0.4,0.0018906524,0.0002433367
1000,1,0,0,0,0,0,0,0,10,0.8,0.4,0.4,0.0023374876,0.0002432278
1000,1,0,0,0,0,0,0,0,11,0.8,0.4,0.4,0.002830868,0.0002431075
1000,1,0,0,0,0,0,0,0,12,0.8,0.4,0.4,0.0033705128,0.0002429759
1000,1,0,0,0,0,0,0,0,13,0.8,0.4,0.4,0.0039561216,0.0002428331
1000,1,0,0,0,0,0,0,0,14,0.8,0.4,0.4,0.0045873753,0.0002426792
1000,1,0,0,0,0,0,0,0,15,0.8,0.4,0.4,0.0052639355,0.0002425143
1000,1,0,0,0,0,0,0,0,16,0.8,0.4,0.4,0.0059854459,0.0002423384
1000,1,0,0,0,0,0,0,0,17,0.8,0.4,0.4,0.0067515319,0.0002421516
1000,1,0,0,0,0,0,0,0,18,0.8,0.4,0.4,0.0075618015,0.0002419541
1000,1,0,0,0,0,0,0,0,19,0.8,0.4,0.4,0.0084158455,0.0002417459
1000,1,0,0,0,0,0,0,0,20,0.8,0.4,0.4,0.0093132383,0.0002415271
1000,1,0,0,0,0,0,0,0,21,0.8,0.4,0.4,0.0102535379,0.0002412978
1000,1,0,0,0,0,0,0,0,22,0.8,0.4,0.4,0.0112362868,0.0002410582
1000,1,0,0,0,0,0,0,0,23,0.8,0.4,0.4,0.0122610122,0.0002408084
1000,1,0,0,0,0,0,0,0,24,0.8,0.4,0.4,0.013327227,0.0002405485
1000,1,0,0,0,0,0,0,0,25,0.8,0.4,0.4,0.0144344297,0.0002402785
1000,1,0,0,0,0,0,0,0,26,0.8,0.4,0.4,0.0155821054,0.0002399987
1000,1,0,0,0,0,0,0,0,27,0.8,0.4,0.4,0.0167697264,0.0002397092
1000,1,0,0,0,0,0,0,0,28,0.8,0.4,0.4,0.0179967524,0.00023941
1000,1,0,0,0,0,0,0,0,29,0.8,0.4,0.4,0.0192626315,0.0002391014
1000,1,0,0,0,0,0,0,0,30,0.8,0.4,0.4,0.0205668003,0.0002387835
1000,1,0,0,0,0,0,0,0,0,0.8,0.5,0.4,0,0.0003725984
1000,1,0,0,0,0,0,0,0,1,0.8,0.5,0.4,5.5822724561394E-05,0.0003725776
1000,1,0,0,0,0,0,0,0,2,0.8,0.5,0.4,0.0002446814,0.0003725072
1000,1,0,0,0,0,0,0,0,3,0.8,0.5,0.4,0.0005661948,0.0003723874
1000,1,0,0,0,0,0,0,0,4,0.8,0.5,0.4,0.0010198061,0.0003722184
1000,1,0,0,0,0,0,0,0,5,0.8,0.5,0.4,0.0016047845,0.0003720004
1000,1,0,0,0,0,0,0,0,6,0.8,0.5,0.4,0.0023202278,0.0003717339
1000,1,0,0,0,0,0,0,0,7,0.8,0.5,0.4,0.003165066,0.0003714191
1000,1,0,0,0,0,0,0,0,8,0.8,0.5,0.4,0.0041380652,0.0003710565
1000,1,0,0,0,0,0,0,0,9,0.8,0.5,0.4,0.0052378315,0.0003706468
1000,1,0,0,0,0,0,0,0,10,0.8,0.5,0.4,0.0064628169,0.0003701903
1000,1,0,0,0,0,0,0,0,11,0.8,0.5,0.4,0.0078113239,0.0003696879
1000,1,0,0,0,0,0,0,0,12,0.8,0.5,0.4,0.0092815121,0.0003691401
1000,1,0,0,0,0,0,0,0,13,0.8,0.5,0.4,0.0108714045,0.0003685477
1000,1,0,0,0,0,0,0,0,14,0.8,0.5,0.4,0.0125788942,0.0003679115
1000,1,0,0,0,0,0,0,0,15,0.8,0.5,0.4,0.0144017514,0.0003672323
1000,1,0,0,0,0,0,0,0,16,0.8,0.5,0.4,0.0163376312,0.000366511
1000,1,0,0,0,0,0,0,0,17,0.8,0.5,0.4,0.0183840811,0.0003657485
1000,1,0,0,0,0,0,0,0,18,0.8,0.5,0.4,0.0205385489,0.0003649457
1000,1,0,0,0,0,0,0,0,19,0.8,0.5,0.4,0.0227983905,0.0003641037
1000,1,0,0,0,0,0,0,0,20,0.8,0.5,0.4,0.0251608785,0.0003632234
1000,1,0,0,0,0,0,0,0,21,0.8,0.5,0.4,0.0276232102,0.000362306
1000,1,0,0,0,0,0,0,0,22,0.8,0.5,0.4,0.0301825156,0.0003613524
1000,1,0,0,0,0,0,0,0,23,0.8,0.5,0.4,0.032835866,0.0003603637
1000,1,0,0,0,0,0,0,0,24,0.8,0.5,0.4,0.0355802818,0.0003593412
1000,1,0,0,0,0,0,0,0,25,0.8,0.5,0.4,0.0384127409,0.0003582858
1000,1,0,0,0,0,0,0,0,26,0.8,0.5,0.4,0.0413301859,0.0003571988
1000,1,0,0,0,0,0,0,0,27,0.8,0.5,0.4,0.0443295328,0.0003560812
1000,1,0,0,0,0,0,0,0,28,0.8,0.5,0.4,0.0474076775,0.0003549343
1000,1,0,0,0,0,0,0,0,29,0.8,0.5,0.4,0.050561504,0.0003537592
1000,1,0,0,0,0,0,0,0,30,0.8,0.5,0.4,0.0537878906,0.000352557
1000,1,0,0,0,0,0,0,0,0,0.8,0.6,0.4,0,0.0005354893
1000,1,0,0,0,0,0,0,0,1,0.8,0.6,0.4,0.0001532615,0.0005354073
1000,1,0,0,0,0,0,0,0,2,0.8,0.6,0.4,0.0006572595,0.0005351374
1000,1,0,0,0,0,0,0,0,3,0.8,0.6,0.4,0.0015098721,0.0005346808
1000,1,0,0,0,0,0,0,0,4,0.8,0.6,0.4,0.0027077186,0.0005340394
1000,1,0,0,0,0,0,0,0,5,0.8,0.6,0.4,0.0042461943,0.0005332155
1000,1,0,0,0,0,0,0,0,6,0.8,0.6,0.4,0.0061195166,0.0005322124
1000,1,0,0,0,0,0,0,0,7,0.8,0.6,0.4,0.0083207838,0.0005310336
1000,1,0,0,0,0,0,0,0,8,0.8,0.6,0.4,0.0108420424,0.0005296835
1000,1,0,0,0,0,0,0,0,9,0.8,0.6,0.4,0.0136743641,0.0005281668
1000,1,0,0,0,0,0,0,0,10,0.8,0.6,0.4,0.01680793,0.0005264889
1000,1,0,0,0,0,0,0,0,11,0.8,0.6,0.4,0.02023212,0.0005246552
1000,1,0,0,0,0,0,0,0,12,0.8,0.6,0.4,0.0239356078,0.000522672
1000,1,0,0,0,0,0,0,0,13,0.8,0.6,0.4,0.0279064569,0.0005205457
1000,1,0,0,0,0,0,0,0,14,0.8,0.6,0.4,0.0321322195,0.0005182828
1000,1,0,0,0,0,0,0,0,15,0.8,0.6,0.4,0.036600034,0.0005158904
1000,1,0,0,0,0,0,0,0,16,0.8,0.6,0.4,0.0412967215,0.0005133753
1000,1,0,0,0,0,0,0,0,17,0.8,0.6,0.4,0.0462088798,0.0005107449
1000,1,0,0,0,0,0,0,0,18,0.8,0.6,0.4,0.0513229728,0.0005080064
1000,1,0,0,0,0,0,0,0,19,0.8,0.6,0.4,0.0566254163,0.000505167
1000,1,0,0,0,0,0,0,0,20,0.8,0.6,0.4,0.0621026576,0.000502234
1000,1,0,0,0,0,0,0,0,21,0.8,0.6,0.4,0.0677412493,0.0004992145
1000,1,0,0,0,0,0,0,0,22,0.8,0.6,0.4,0.073527917,0.0004961158
1000,1,0,0,0,0,0,0,0,23,0.8,0.6,0.4,0.0794496197,0.0004929448
1000,1,0,0,0,0,0,0,0,24,0.8,0.6,0.4,0.0854936044,0.0004897083
1000,1,0,0,0,0,0,0,0,25,0.8,0.6,0.4,0.0916474527,0.000486413
1000,1,0,0,0,0,0,0,0,26,0.8,0.6,0.4,0.0978991218,0.0004830653
1000,1,0,0,0,0,0,0,0,27,0.8,0.6,0.4,0.1042369784,0.0004796714
1000,1,0,0,0,0,0,0,0,28,0.8,0.6,0.4,0.1106498263,0.0004762374
1000,1,0,0,0,0,0,0,0,29,0.8,0.6,0.4,0.1171269288,0.000472769
1000,1,0,0,0,0,0,0,0,30,0.8,0.6,0.4,0.1236580247,0.0004692716
1000,1,0,0,0,0,0,0,0,0,0.8,0.7,0.4,0,0.000691527
1000,1,0,0,0,0,0,0,0,1,0.8,0.7,0.4,0.0003518035,0.0006912837
1000,1,0,0,0,0,0,0,0,2,0.8,0.7,0.4,0.0014975762,0.0006904913
1000,1,0,0,0,0,0,0,0,3,0.8,0.7,0.4,0.0034267921,0.0006891572
1000,1,0,0,0,0,0,0,0,4,0.8,0.7,0.4,0.0061223393,0.0006872932
1000,1,0,0,0,0,0,0,0,5,0.8,0.7,0.4,0.0095609357,0.0006849153
1000,1,0,0,0,0,0,0,0,6,0.8,0.7,0.4,0.0137136788,0.0006820436
1000,1,0,0,0,0,0,0,0,7,0.8,0.7,0.4,0.0185467073,0.0006787014
1000,1,0,0,0,0,0,0,0,8,0.8,0.7,0.4,0.0240219428,0.0006749151
1000,1,0,0,0,0,0,0,0,9,0.8,0.7,0.4,0.0300978836,0.0006707134
1000,1,0,0,0,0,0,0,0,10,0.8,0.7,0.4,0.0367304184,0.0006661268
1000,1,0,0,0,0,0,0,0,11,0.8,0.7,0.4,0.0438736324,0.0006611871
1000,1,0,0,0,0,0,0,0,12,0.8,0.7,0.4,0.0514805811,0.0006559267
1000,1,0,0,0,0,0,0,0,13,0.8,0.7,0.4,0.0595040108,0.0006503783
1000,1,0,0,0,0,0,0,0,14,0.8,0.7,0.4,0.0678970107,0.0006445743
1000,1,0,0,0,0,0,0,0,15,0.8,0.7,0.4,0.0766135857,0.0006385465
1000,1,0,0,0,0,0,0,0,16,0.8,0.7,0.4,0.0856091437,0.0006323258
1000,1,0,0,0,0,0,0,0,17,0.8,0.7,0.4,0.0948408967,0.0006259418
1000,1,0,0,0,0,0,0,0,18,0.8,0.7,0.4,0.1042681754,0.0006194226
1000,1,0,0,0,0,0,0,0,19,0.8,0.7,0.4,0.1138526647,0.0006127946
1000,1,0,0,0,0,0,0,0,20,0.8,0.7,0.4,0.1235585645,0.0006060827
1000,1,0,0,0,0,0,0,0,21,0.8,0.7,0.4,0.1333526842,0.0005993098
1000,1,0,0,0,0,0,0,0,22,0.8,0.7,0.4,0.1432044807,0.000592497
1000,1,0,0,0,0,0,0,0,23,0.8,0.7,0.4,0.1530860474,0.0005856636
1000,1,0,0,0,0,0,0,0,24,0.8,0.7,0.4,0.1629720634,0.0005788272
1000,1,0,0,0,0,0,0,0,25,0.8,0.7,0.4,0.1728397111,0.0005720034
1000,1,0,0,0,0,0,0,0,26,0.8,0.7,0.4,0.1826685692,0.0005652065
1000,1,0,0,0,0,0,0,0,27,0.8,0.7,0.4,0.1924404889,0.0005584489
1000,1,0,0,0,0,0,0,0,28,0.8,0.7,0.4,0.2021394565,0.0005517418
1000,1,0,0,0,0,0,0,0,29,0.8,0.7,0.4,0.2117514508,0.0005450949
1000,1,0,0,0,0,0,0,0,30,0.8,0.7,0.4,0.2212642957,0.0005385165
1000,1,0,0,0,0,0,0,0,0,0.8,0.8,0.4,0,0.0007298776
1000,1,0,0,0,0,0,0,0,1,0.8,0.8,0.4,0.0005111349,0.0007295045
1000,1,0,0,0,0,0,0,0,2,0.8,0.8,0.4,0.0021977744,0.0007282735
1000,1,0,0,0,0,0,0,0,3,0.8,0.8,0.4,0.0050358681,0.000726202
1000,1,0,0,0,0,0,0,0,4,0.8,0.8,0.4,0.0089863624,0.0007233187
1000,1,0,0,0,0,0,0,0,5,0.8,0.8,0.4,0.0139966932,0.0007196617
1000,1,0,0,0,0,0,0,0,6,0.8,0.8,0.4,0.0200027136,0.0007152781
1000,1,0,0,0,0,0,0,0,7,0.8,0.8,0.4,0.0269309237,0.0007102213
1000,1,0,0,0,0,0,0,0,8,0.8,0.8,0.4,0.034700854,0.0007045502
1000,1,0,0,0,0,0,0,0,9,0.8,0.8,0.4,0.0432274656,0.0006983268
1000,1,0,0,0,0,0,0,0,10,0.8,0.8,0.4,0.0524234416,0.0006916149
1000,1,0,0,0,0,0,0,0,11,0.8,0.8,0.4,0.0622012745,0.0006844782
1000,1,0,0,0,0,0,0,0,12,0.8,0.8,0.4,0.0724750798,0.0006769796
1000,1,0,0,0,0,0,0,0,13,0.8,0.8,0.4,0.0831620983,0.0006691794
1000,1,0,0,0,0,0,0,0,14,0.8,0.8,0.4,0.0941838735,0.0006611348
1000,1,0,0,0,0,0,0,0,15,0.8,0.8,0.4,0.1054671137,0.0006528994
1000,1,0,0,0,0,0,0,0,16,0.8,0.8,0.4,0.1169442646,0.0006445225
1000,1,0,0,0,0,0,0,0,17,0.8,0.8,0.4,0.128553825,0.0006360489
1000,1,0,0,0,0,0,0,0,18,0.8,0.8,0.4,0.1402404492,0.0006275191
1000,1,0,0,0,0,0,0,0,19,0.8,0.8,0.4,0.151954875,0.000618969
1000,1,0,0,0,0,0,0,0,20,0.8,0.8,0.4,0.1636537196,0.0006104302
1000,1,0,0,0,0,0,0,0,21,0.8,0.8,0.4,0.175299177,0.0006019305
